id,time
791023,2012-08-03-20:40:27
602060,2012-08-03-20:40:27
159146,2012-08-03-20:40:36
450054,2012-08-03-20:40:48
585880,2012-08-03-20:41:06
282167,2012-08-03-20:41:35
166687,2012-08-03-20:41:37
301196,2012-08-03-20:41:45
310011,2012-08-03-20:41:49
509597,2012-08-03-20:41:50
66028,2012-08-03-20:42:21
614297,2012-08-03-20:42:26
933662,2012-08-03-20:42:28
1577565,2012-08-03-20:42:33
515146,2012-08-03-20:43:02
1536838,2012-08-03-20:43:24
1572689,2012-08-03-20:43:34
436114,2012-08-03-20:43:48
1550993,2012-08-03-20:44:04
310090,2012-08-03-20:44:22
1543478,2012-08-03-20:44:52
1193028,2012-08-03-20:45:11
1466780,2012-08-03-20:45:13
1576174,2012-08-03-20:45:15
1314357,2012-08-03-20:45:26
1617766,2012-08-03-20:45:33
37533,2012-08-03-20:45:42
1598488,2012-08-03-20:45:57
1418028,2012-08-03-20:46:17
1588021,2012-08-03-20:46:38
484633,2012-08-03-20:46:46
532068,2012-08-03-20:46:51
1554202,2012-08-03-20:47:16
439809,2012-08-03-20:47:16
454170,2012-08-03-20:47:18
672461,2012-08-03-20:47:31
1543055,2012-08-03-20:47:39
1634315,2012-08-03-20:47:40
824555,2012-08-03-20:47:47
707653,2012-08-03-20:47:48
21488,2012-08-03-20:48:20
1624591,2012-08-03-20:48:26
1624591,2012-08-03-20:48:26
120620,2012-08-03-20:48:32
1206840,2012-08-03-20:48:39
719364,2012-08-03-20:50:00
818973,2012-08-03-20:50:13
1369751,2012-08-03-20:50:22
1589222,2012-08-03-20:50:35
564924,2012-08-03-20:50:49
938188,2012-08-03-20:50:49
441723,2012-08-03-20:50:56
352007,2012-08-03-20:50:58
911155,2012-08-03-20:51:08
1514115,2012-08-03-20:51:15
248283,2012-08-03-20:51:21
945401,2012-08-03-20:51:41
1570922,2012-08-03-20:52:59
1061318,2012-08-03-20:53:10
1248814,2012-08-03-20:53:14
1453449,2012-08-03-20:53:17
1106187,2012-08-03-20:53:29
458830,2012-08-03-20:53:36
1098133,2012-08-03-20:53:52
1716380,2012-08-03-20:53:52
435180,2012-08-03-20:54:03
1172174,2012-08-03-20:54:26
1556111,2012-08-03-20:54:44
1018269,2012-08-03-20:54:44
248283,2012-08-03-20:54:49
1456521,2012-08-03-20:55:01
754576,2012-08-03-20:55:06
1507208,2012-08-03-20:55:41
869106,2012-08-03-20:56:15
799222,2012-08-03-20:56:24
1455026,2012-08-03-20:56:31
1424106,2012-08-03-20:56:43
946669,2012-08-03-20:57:03
305621,2012-08-03-20:57:27
241091,2012-08-03-20:57:40
309191,2012-08-03-20:58:03
628944,2012-08-03-20:58:05
518135,2012-08-03-20:58:06
335497,2012-08-03-20:58:21
280025,2012-08-03-20:59:08
1201588,2012-08-03-20:59:21
730085,2012-08-03-20:59:24
289295,2012-08-03-20:59:53
70534,2012-08-03-20:59:58
1749142,2012-08-03-21:00:24
248283,2012-08-03-21:00:37
805913,2012-08-03-21:00:38
871444,2012-08-03-21:01:11
608862,2012-08-03-21:01:16
481766,2012-08-03-21:01:27
1071659,2012-08-03-21:01:41
1071659,2012-08-03-21:01:41
1047400,2012-08-03-21:01:46
977643,2012-08-03-21:01:49
493800,2012-08-03-21:02:00
40761,2012-08-03-21:02:22
723573,2012-08-03-21:02:34
1323058,2012-08-03-21:02:36
497579,2012-08-03-21:03:52
968131,2012-08-03-21:04:00
697605,2012-08-03-21:04:06
1418826,2012-08-03-21:04:50
977549,2012-08-03-21:05:04
62750,2012-08-03-21:05:29
79489,2012-08-03-21:05:31
1544749,2012-08-03-21:05:50
915432,2012-08-03-21:05:50
914336,2012-08-03-21:05:56
919644,2012-08-03-21:06:38
818683,2012-08-03-21:06:41
1131884,2012-08-03-21:06:41
1634315,2012-08-03-21:07:04
1505047,2012-08-03-21:07:12
1557013,2012-08-03-21:07:17
1032504,2012-08-03-21:07:25
105546,2012-08-03-21:07:25
1552881,2012-08-03-21:07:53
31791,2012-08-03-21:08:10
843831,2012-08-03-21:08:13
871444,2012-08-03-21:08:13
1170536,2012-08-03-21:08:56
1246092,2012-08-03-21:09:07
183123,2012-08-03-21:09:41
968131,2012-08-03-21:09:44
419579,2012-08-03-21:09:49
118659,2012-08-03-21:10:59
682296,2012-08-03-21:11:06
1515167,2012-08-03-21:11:17
239440,2012-08-03-21:11:21
942152,2012-08-03-21:11:26
684118,2012-08-03-21:11:30
65799,2012-08-03-21:12:26
1763045,2012-08-03-21:12:33
1323435,2012-08-03-21:13:09
491020,2012-08-03-21:13:18
1735445,2012-08-03-21:13:33
1520462,2012-08-03-21:13:51
1237797,2012-08-03-21:15:32
1466093,2012-08-03-21:15:56
812963,2012-08-03-21:16:25
233086,2012-08-03-21:16:35
298297,2012-08-03-21:16:39
1458507,2012-08-03-21:16:40
431562,2012-08-03-21:16:59
425172,2012-08-03-21:17:18
1079774,2012-08-03-21:17:42
1598524,2012-08-03-21:17:45
721726,2012-08-03-21:18:06
813574,2012-08-03-21:18:34
607818,2012-08-03-21:19:14
444832,2012-08-03-21:19:41
510923,2012-08-03-21:19:42
1261706,2012-08-03-21:19:53
959347,2012-08-03-21:20:03
1324427,2012-08-03-21:20:05
1028540,2012-08-03-21:20:06
1023110,2012-08-03-21:20:33
770544,2012-08-03-21:20:50
1116487,2012-08-03-21:21:01
445782,2012-08-03-21:21:04
556809,2012-08-03-21:21:07
701120,2012-08-03-21:21:18
1204114,2012-08-03-21:22:44
752286,2012-08-03-21:22:49
979869,2012-08-03-21:22:57
1662254,2012-08-03-21:23:02
427867,2012-08-03-21:23:52
275548,2012-08-03-21:23:56
1051411,2012-08-03-21:24:05
124683,2012-08-03-21:24:16
1554997,2012-08-03-21:24:17
435068,2012-08-03-21:24:26
1119711,2012-08-03-21:24:31
1694868,2012-08-03-21:24:34
1691780,2012-08-03-21:24:45
536192,2012-08-03-21:24:49
867384,2012-08-03-21:25:02
445605,2012-08-03-21:25:13
243535,2012-08-03-21:25:22
1307500,2012-08-03-21:25:27
622794,2012-08-03-21:25:28
7008,2012-08-03-21:25:47
370439,2012-08-03-21:26:11
441347,2012-08-03-21:26:11
100338,2012-08-03-21:26:47
450025,2012-08-03-21:27:29
337320,2012-08-03-21:29:10
1746422,2012-08-03-21:29:30
445832,2012-08-03-21:29:36
1236969,2012-08-03-21:29:47
422520,2012-08-03-21:30:03
282007,2012-08-03-21:30:03
1564032,2012-08-03-21:30:08
1004570,2012-08-03-21:30:12
1722826,2012-08-03-21:30:13
1291954,2012-08-03-21:30:16
234125,2012-08-03-21:30:36
1595113,2012-08-03-21:31:20
83047,2012-08-03-21:31:34
1140041,2012-08-03-21:31:39
1066161,2012-08-03-21:32:34
855599,2012-08-03-21:32:53
1224148,2012-08-03-21:32:58
1748752,2012-08-03-21:33:14
1588124,2012-08-03-21:33:50
1106162,2012-08-03-21:33:52
1029612,2012-08-03-21:33:56
533536,2012-08-03-21:34:20
64736,2012-08-03-21:34:55
1645195,2012-08-03-21:35:06
1488289,2012-08-03-21:35:10
423147,2012-08-03-21:35:15
454830,2012-08-03-21:35:53
1495683,2012-08-03-21:36:53
1088906,2012-08-03-21:37:12
1286802,2012-08-03-21:37:45
830813,2012-08-03-21:37:58
1699694,2012-08-03-21:38:33
1662598,2012-08-03-21:38:34
1280771,2012-08-03-21:38:34
1509661,2012-08-03-21:39:23
1294132,2012-08-03-21:39:30
1397660,2012-08-03-21:39:31
410087,2012-08-03-21:40:43
376869,2012-08-03-21:40:53
1594656,2012-08-03-21:41:33
12478,2012-08-03-21:41:36
1050652,2012-08-03-21:42:10
1471328,2012-08-03-21:42:37
684882,2012-08-03-21:42:59
931121,2012-08-03-21:44:20
301756,2012-08-03-21:44:23
1495545,2012-08-03-21:44:27
1087593,2012-08-03-21:44:36
1280700,2012-08-03-21:44:48
719437,2012-08-03-21:45:14
436594,2012-08-03-21:45:30
1549909,2012-08-03-21:46:08
27718,2012-08-03-21:46:25
594552,2012-08-03-21:46:31
336675,2012-08-03-21:47:28
806317,2012-08-03-21:47:31
60035,2012-08-03-21:47:36
1334831,2012-08-03-21:48:03
1691780,2012-08-03-21:48:13
216206,2012-08-03-21:48:15
218312,2012-08-03-21:48:16
108904,2012-08-03-21:48:49
1453708,2012-08-03-21:49:06
944918,2012-08-03-21:49:41
1216012,2012-08-03-21:49:43
1495545,2012-08-03-21:49:59
653373,2012-08-03-21:50:11
1378046,2012-08-03-21:50:39
1014096,2012-08-03-21:50:52
314130,2012-08-03-21:51:37
559206,2012-08-03-21:51:47
1646978,2012-08-03-21:51:56
754312,2012-08-03-21:52:09
610395,2012-08-03-21:52:35
970132,2012-08-03-21:52:41
46867,2012-08-03-21:53:09
1199193,2012-08-03-21:53:16
186701,2012-08-03-21:53:40
291338,2012-08-03-21:53:49
537676,2012-08-03-21:54:16
1321672,2012-08-03-21:55:14
224615,2012-08-03-21:55:23
390154,2012-08-03-21:55:26
1067102,2012-08-03-21:55:40
1197159,2012-08-03-21:55:48
1263842,2012-08-03-21:56:05
404611,2012-08-03-21:56:21
1073073,2012-08-03-21:56:56
1073073,2012-08-03-21:56:56
1479255,2012-08-03-21:56:58
331072,2012-08-03-21:57:17
501913,2012-08-03-21:57:40
652228,2012-08-03-21:57:55
220495,2012-08-03-21:57:58
1600155,2012-08-03-21:58:01
1600155,2012-08-03-21:59:00
1689325,2012-08-03-21:59:14
278665,2012-08-03-21:59:22
296751,2012-08-03-21:59:58
925582,2012-08-03-22:00:09
596895,2012-08-03-22:00:49
349748,2012-08-03-22:00:50
1526747,2012-08-03-22:00:58
600582,2012-08-03-22:02:31
268733,2012-08-03-22:02:46
60998,2012-08-03-22:03:12
1054486,2012-08-03-22:03:19
1099421,2012-08-03-22:03:27
1220289,2012-08-03-22:03:28
658868,2012-08-03-22:04:36
506030,2012-08-03-22:05:16
1610215,2012-08-03-22:05:28
558890,2012-08-03-22:05:31
586654,2012-08-03-22:05:55
1002120,2012-08-03-22:06:21
1681598,2012-08-03-22:06:46
1071749,2012-08-03-22:07:10
1071749,2012-08-03-22:07:10
1301195,2012-08-03-22:07:21
468441,2012-08-03-22:07:33
1014403,2012-08-03-22:07:54
90516,2012-08-03-22:08:23
57430,2012-08-03-22:08:44
540999,2012-08-03-22:08:58
214267,2012-08-03-22:09:17
1082705,2012-08-03-22:09:20
895620,2012-08-03-22:09:51
21774,2012-08-03-22:10:29
760438,2012-08-03-22:10:36
760438,2012-08-03-22:10:36
1038928,2012-08-03-22:11:04
424378,2012-08-03-22:11:09
1586224,2012-08-03-22:12:07
890521,2012-08-03-22:12:09
595114,2012-08-03-22:12:54
1176210,2012-08-03-22:13:06
1590046,2012-08-03-22:13:14
1010824,2012-08-03-22:13:15
882617,2012-08-03-22:13:30
1015104,2012-08-03-22:13:35
829253,2012-08-03-22:13:46
1489233,2012-08-03-22:14:38
856197,2012-08-03-22:15:12
1237169,2012-08-03-22:15:35
1436076,2012-08-03-22:15:44
1170497,2012-08-03-22:16:00
1512562,2012-08-03-22:16:34
1303726,2012-08-03-22:16:50
839046,2012-08-03-22:17:12
1212288,2012-08-03-22:17:17
267627,2012-08-03-22:17:36
479649,2012-08-03-22:17:45
1205338,2012-08-03-22:17:50
518728,2012-08-03-22:17:52
2584,2012-08-03-22:17:58
857122,2012-08-03-22:17:59
466730,2012-08-03-22:18:01
466730,2012-08-03-22:18:01
1639271,2012-08-03-22:18:15
625292,2012-08-03-22:18:25
1002438,2012-08-03-22:18:34
660058,2012-08-03-22:18:58
509318,2012-08-03-22:19:26
1548598,2012-08-03-22:19:41
594644,2012-08-03-22:19:42
1110678,2012-08-03-22:19:45
61481,2012-08-03-22:20:04
599179,2012-08-03-22:21:16
1006796,2012-08-03-22:21:16
82222,2012-08-03-22:21:44
648742,2012-08-03-22:21:45
503283,2012-08-03-22:21:51
348026,2012-08-03-22:21:58
1460222,2012-08-03-22:22:27
367440,2012-08-03-22:22:30
1492743,2012-08-03-22:22:33
505191,2012-08-03-22:22:45
1460222,2012-08-03-22:22:50
230086,2012-08-03-22:22:51
1462317,2012-08-03-22:23:35
343162,2012-08-03-22:23:52
688313,2012-08-03-22:23:56
1610240,2012-08-03-22:23:56
817895,2012-08-03-22:24:18
249927,2012-08-03-22:24:39
876721,2012-08-03-22:24:42
234575,2012-08-03-22:24:44
1379662,2012-08-03-22:24:56
608083,2012-08-03-22:25:10
1651015,2012-08-03-22:25:12
1585458,2012-08-03-22:25:43
725388,2012-08-03-22:26:03
331072,2012-08-03-22:26:04
216580,2012-08-03-22:26:10
1478002,2012-08-03-22:26:11
984943,2012-08-03-22:27:11
282437,2012-08-03-22:27:23
1219792,2012-08-03-22:27:47
856429,2012-08-03-22:28:18
1517895,2012-08-03-22:28:29
630180,2012-08-03-22:28:31
1456934,2012-08-03-22:28:59
922969,2012-08-03-22:30:03
1640068,2012-08-03-22:31:12
896121,2012-08-03-22:32:09
819433,2012-08-03-22:33:18
1222866,2012-08-03-22:33:32
374492,2012-08-03-22:34:04
1160657,2012-08-03-22:34:19
953899,2012-08-03-22:34:36
87447,2012-08-03-22:34:47
861848,2012-08-03-22:35:09
1013632,2012-08-03-22:35:36
239238,2012-08-03-22:36:11
1027049,2012-08-03-22:36:36
1075345,2012-08-03-22:36:40
429756,2012-08-03-22:36:42
1516470,2012-08-03-22:36:44
149674,2012-08-03-22:37:24
1508567,2012-08-03-22:38:11
434105,2012-08-03-22:38:25
1486748,2012-08-03-22:38:32
598240,2012-08-03-22:38:36
368877,2012-08-03-22:39:37
1444984,2012-08-03-22:40:44
97334,2012-08-03-22:40:53
973187,2012-08-03-22:41:10
749401,2012-08-03-22:42:05
567006,2012-08-03-22:42:18
1354611,2012-08-03-22:43:07
367908,2012-08-03-22:43:12
1511587,2012-08-03-22:43:18
866461,2012-08-03-22:43:19
606440,2012-08-03-22:43:23
376341,2012-08-03-22:43:26
472632,2012-08-03-22:44:40
1359006,2012-08-03-22:44:55
1100452,2012-08-03-22:45:15
762690,2012-08-03-22:46:31
762690,2012-08-03-22:46:31
93140,2012-08-03-22:46:55
13984,2012-08-03-22:47:18
886277,2012-08-03-22:47:23
1487952,2012-08-03-22:48:10
1610037,2012-08-03-22:48:22
450382,2012-08-03-22:48:32
874074,2012-08-03-22:48:49
145715,2012-08-03-22:49:00
823970,2012-08-03-22:49:13
853115,2012-08-03-22:49:59
1354611,2012-08-03-22:50:31
829079,2012-08-03-22:51:13
473571,2012-08-03-22:51:43
1455756,2012-08-03-22:51:43
1576781,2012-08-03-22:51:43
428141,2012-08-03-22:51:44
3214,2012-08-03-22:51:53
379407,2012-08-03-22:51:58
93140,2012-08-03-22:52:06
1345199,2012-08-03-22:52:38
731645,2012-08-03-22:52:51
730838,2012-08-03-22:53:19
1638415,2012-08-03-22:54:16
1564612,2012-08-03-22:55:09
1529600,2012-08-03-22:55:31
1021212,2012-08-03-22:55:53
87266,2012-08-03-22:56:01
1208328,2012-08-03-22:57:56
423737,2012-08-03-22:58:03
589530,2012-08-03-22:58:27
1526135,2012-08-03-22:58:28
1249671,2012-08-03-22:58:30
1010032,2012-08-03-22:58:52
456964,2012-08-03-22:58:53
567006,2012-08-03-22:59:15
1662086,2012-08-03-22:59:20
1533901,2012-08-03-22:59:20
233201,2012-08-03-22:59:21
1044697,2012-08-03-22:59:32
1266014,2012-08-03-22:59:35
7039,2012-08-03-23:00:34
9783,2012-08-03-23:01:11
539153,2012-08-03-23:02:14
1053266,2012-08-03-23:02:21
240883,2012-08-03-23:02:29
158510,2012-08-03-23:02:40
808543,2012-08-03-23:02:46
1726927,2012-08-03-23:04:06
377578,2012-08-03-23:05:24
374705,2012-08-03-23:05:31
383974,2012-08-03-23:05:51
373551,2012-08-03-23:05:52
1058441,2012-08-03-23:05:52
317038,2012-08-03-23:06:21
191320,2012-08-03-23:06:52
1252110,2012-08-03-23:07:01
1321179,2012-08-03-23:07:12
289678,2012-08-03-23:07:53
1675561,2012-08-03-23:08:02
1425417,2012-08-03-23:09:25
545107,2012-08-03-23:09:37
239735,2012-08-03-23:09:52
537317,2012-08-03-23:10:00
553460,2012-08-03-23:10:06
367908,2012-08-03-23:10:06
602840,2012-08-03-23:10:33
545107,2012-08-03-23:10:35
1437983,2012-08-03-23:11:09
645951,2012-08-03-23:11:39
1634470,2012-08-03-23:12:05
3659,2012-08-03-23:12:43
383974,2012-08-03-23:12:53
498082,2012-08-03-23:12:56
1583866,2012-08-03-23:13:02
602840,2012-08-03-23:13:39
397503,2012-08-03-23:14:02
468412,2012-08-03-23:14:09
527809,2012-08-03-23:14:34
440280,2012-08-03-23:15:10
418325,2012-08-03-23:15:14
1464987,2012-08-03-23:15:24
1750552,2012-08-03-23:15:34
828738,2012-08-03-23:15:43
1294427,2012-08-03-23:16:09
1142923,2012-08-03-23:16:49
1228078,2012-08-03-23:17:08
1241931,2012-08-03-23:17:16
317689,2012-08-03-23:18:00
103039,2012-08-03-23:18:09
1276677,2012-08-03-23:18:13
224470,2012-08-03-23:18:16
1207202,2012-08-03-23:18:32
864918,2012-08-03-23:18:36
262535,2012-08-03-23:20:19
1375275,2012-08-03-23:20:42
742810,2012-08-03-23:21:02
932085,2012-08-03-23:21:38
900955,2012-08-03-23:21:40
516894,2012-08-03-23:21:46
1572492,2012-08-03-23:22:03
466002,2012-08-03-23:22:14
1313684,2012-08-03-23:22:14
466002,2012-08-03-23:22:14
506533,2012-08-03-23:22:30
858493,2012-08-03-23:23:23
1664145,2012-08-03-23:24:33
840099,2012-08-03-23:24:46
768177,2012-08-03-23:26:44
867162,2012-08-03-23:27:05
1540539,2012-08-03-23:27:50
1314629,2012-08-03-23:27:53
987225,2012-08-03-23:28:28
656942,2012-08-03-23:28:34
609978,2012-08-03-23:28:41
516894,2012-08-03-23:28:50
208672,2012-08-03-23:29:15
917692,2012-08-03-23:29:27
1373435,2012-08-03-23:29:53
708384,2012-08-03-23:29:58
948971,2012-08-03-23:30:22
468520,2012-08-03-23:30:34
896638,2012-08-03-23:30:51
111761,2012-08-03-23:31:40
809245,2012-08-03-23:33:36
680643,2012-08-03-23:34:04
1424549,2012-08-03-23:34:21
409327,2012-08-03-23:34:27
463933,2012-08-03-23:34:39
463933,2012-08-03-23:34:39
99327,2012-08-03-23:34:47
508191,2012-08-03-23:35:44
1326540,2012-08-03-23:36:33
829049,2012-08-03-23:36:39
139407,2012-08-03-23:36:43
492715,2012-08-03-23:37:13
772408,2012-08-03-23:37:36
8192,2012-08-03-23:37:39
526283,2012-08-03-23:37:41
221962,2012-08-03-23:37:54
1253609,2012-08-03-23:38:56
583161,2012-08-03-23:39:25
145107,2012-08-03-23:40:07
1600747,2012-08-03-23:40:29
128366,2012-08-03-23:41:08
367836,2012-08-03-23:41:25
1203809,2012-08-03-23:41:28
909674,2012-08-03-23:41:35
736014,2012-08-03-23:41:44
263419,2012-08-03-23:41:56
1133635,2012-08-03-23:42:27
1194815,2012-08-03-23:43:31
625530,2012-08-03-23:43:35
874851,2012-08-03-23:43:37
61933,2012-08-03-23:43:45
1016533,2012-08-03-23:43:54
54258,2012-08-03-23:44:50
482126,2012-08-03-23:47:10
1261650,2012-08-03-23:47:20
249721,2012-08-03-23:48:03
1252130,2012-08-03-23:48:46
856154,2012-08-03-23:49:35
1548416,2012-08-03-23:50:37
733119,2012-08-03-23:50:53
67368,2012-08-03-23:51:25
301390,2012-08-03-23:52:58
79355,2012-08-03-23:54:01
1649190,2012-08-03-23:54:08
932850,2012-08-03-23:54:22
910584,2012-08-03-23:54:47
959976,2012-08-03-23:55:46
1203809,2012-08-03-23:56:36
1404966,2012-08-03-23:56:46
1286204,2012-08-03-23:57:20
1037206,2012-08-03-23:57:20
631753,2012-08-03-23:57:52
498330,2012-08-03-23:58:57
115008,2012-08-03-23:59:03
550006,2012-08-03-23:59:39
992016,2012-08-03-23:59:41
1469303,2012-08-03-23:59:58
1574808,2012-08-04-00:00:48
1622632,2012-08-04-00:00:51
1622632,2012-08-04-00:00:51
938434,2012-08-04-00:00:54
1038807,2012-08-04-00:01:09
1529929,2012-08-04-00:01:47
1467827,2012-08-04-00:02:13
1203809,2012-08-04-00:02:15
1425425,2012-08-04-00:02:24
1120747,2012-08-04-00:02:30
155694,2012-08-04-00:03:11
1259231,2012-08-04-00:03:33
339125,2012-08-04-00:03:41
514462,2012-08-04-00:04:22
1565988,2012-08-04-00:04:46
1038807,2012-08-04-00:06:31
1300865,2012-08-04-00:06:44
263530,2012-08-04-00:08:35
1099849,2012-08-04-00:08:43
68182,2012-08-04-00:09:00
1545784,2012-08-04-00:09:48
874307,2012-08-04-00:10:18
1361714,2012-08-04-00:10:45
1735755,2012-08-04-00:11:06
952984,2012-08-04-00:11:23
222077,2012-08-04-00:11:45
955664,2012-08-04-00:12:29
902204,2012-08-04-00:12:38
1735755,2012-08-04-00:12:45
310237,2012-08-04-00:13:11
1548440,2012-08-04-00:13:27
273041,2012-08-04-00:13:37
263530,2012-08-04-00:13:43
939811,2012-08-04-00:13:49
691900,2012-08-04-00:14:10
224370,2012-08-04-00:14:18
1681612,2012-08-04-00:14:41
984612,2012-08-04-00:14:44
497444,2012-08-04-00:15:39
1253245,2012-08-04-00:16:15
73148,2012-08-04-00:16:57
13584,2012-08-04-00:19:34
119006,2012-08-04-00:20:07
989457,2012-08-04-00:20:19
372525,2012-08-04-00:20:32
281695,2012-08-04-00:21:44
921249,2012-08-04-00:21:56
45474,2012-08-04-00:22:18
985093,2012-08-04-00:22:37
516378,2012-08-04-00:23:11
305318,2012-08-04-00:23:11
462520,2012-08-04-00:24:12
462520,2012-08-04-00:24:12
1485924,2012-08-04-00:24:18
794693,2012-08-04-00:25:36
844482,2012-08-04-00:26:19
308683,2012-08-04-00:26:29
321478,2012-08-04-00:26:48
1022321,2012-08-04-00:27:17
1525559,2012-08-04-00:27:53
372525,2012-08-04-00:28:29
885085,2012-08-04-00:28:54
265321,2012-08-04-00:30:26
1545334,2012-08-04-00:30:57
1305793,2012-08-04-00:31:29
824664,2012-08-04-00:32:42
814761,2012-08-04-00:32:59
91161,2012-08-04-00:33:26
1028059,2012-08-04-00:34:45
824497,2012-08-04-00:35:14
276677,2012-08-04-00:35:15
1396946,2012-08-04-00:35:21
1124703,2012-08-04-00:35:32
1265116,2012-08-04-00:35:39
291366,2012-08-04-00:35:43
1653931,2012-08-04-00:36:17
825774,2012-08-04-00:36:31
848297,2012-08-04-00:36:37
474922,2012-08-04-00:36:54
496079,2012-08-04-00:37:08
386986,2012-08-04-00:37:57
263530,2012-08-04-00:39:46
491640,2012-08-04-00:40:29
1478280,2012-08-04-00:42:41
1293728,2012-08-04-00:42:54
1050172,2012-08-04-00:43:11
503951,2012-08-04-00:44:59
1222655,2012-08-04-00:45:02
1753650,2012-08-04-00:45:06
47098,2012-08-04-00:46:37
842880,2012-08-04-00:52:24
82199,2012-08-04-00:56:05
1074777,2012-08-04-00:56:57
48409,2012-08-04-00:58:30
609392,2012-08-04-00:59:14
1103115,2012-08-04-01:00:40
882198,2012-08-04-01:00:47
504170,2012-08-04-01:02:08
1662100,2012-08-04-01:05:04
7008,2012-08-04-01:06:06
77564,2012-08-04-01:09:38
1226606,2012-08-04-01:10:14
808375,2012-08-04-01:10:18
527017,2012-08-04-01:12:30
338294,2012-08-04-01:13:44
1517319,2012-08-04-01:16:58
895229,2012-08-04-01:18:07
886023,2012-08-04-01:18:16
256634,2012-08-04-01:23:54
584422,2012-08-04-01:24:15
405370,2012-08-04-01:24:57
1147553,2012-08-04-01:28:49
228604,2012-08-04-01:30:04
510355,2012-08-04-01:30:20
291669,2012-08-04-01:36:03
1197929,2012-08-04-01:36:49
216618,2012-08-04-01:37:40
171916,2012-08-04-01:38:55
884081,2012-08-04-01:39:30
1501214,2012-08-04-01:40:48
239846,2012-08-04-01:41:49
439823,2012-08-04-01:42:59
501971,2012-08-04-01:47:20
589715,2012-08-04-01:48:31
890180,2012-08-04-01:52:14
798734,2012-08-04-01:57:47
1335408,2012-08-04-01:59:28
994147,2012-08-04-02:01:33
385527,2012-08-04-02:05:26
1319883,2012-08-04-02:06:45
291669,2012-08-04-02:09:17
79159,2012-08-04-02:11:50
1394057,2012-08-04-02:14:32
802328,2012-08-04-02:15:14
452374,2012-08-04-02:16:05
926615,2012-08-04-02:22:50
1390124,2012-08-04-02:22:58
549299,2012-08-04-02:26:18
1526838,2012-08-04-02:29:02
1246521,2012-08-04-02:32:45
794678,2012-08-04-02:39:20
723301,2012-08-04-02:49:39
1480723,2012-08-04-02:50:17
577296,2012-08-04-02:52:59
466567,2012-08-04-02:54:06
466567,2012-08-04-02:54:06
1667144,2012-08-04-02:55:17
919023,2012-08-04-02:56:29
1194432,2012-08-04-03:03:26
1187789,2012-08-04-03:03:37
812796,2012-08-04-03:18:19
1062331,2012-08-04-03:21:55
869929,2012-08-04-03:29:07
3555,2012-08-04-03:35:43
405265,2012-08-04-03:38:13
421795,2012-08-04-03:41:02
424172,2012-08-04-03:42:14
723064,2012-08-04-03:48:56
1633171,2012-08-04-03:51:15
1337408,2012-08-04-04:08:24
856688,2012-08-04-04:15:00
466141,2012-08-04-04:24:17
466141,2012-08-04-04:24:17
1002080,2012-08-04-04:24:36
372429,2012-08-04-04:26:31
1714026,2012-08-04-05:00:35
648459,2012-08-04-05:06:04
1134124,2012-08-04-05:23:56
851622,2012-08-04-05:25:11
51991,2012-08-04-05:31:57
377299,2012-08-04-05:38:42
952055,2012-08-04-05:52:36
272275,2012-08-04-06:05:52
1294658,2012-08-04-06:16:30
354237,2012-08-04-06:18:28
440049,2012-08-04-06:18:52
77680,2012-08-04-06:21:40
381465,2012-08-04-06:22:07
1336743,2012-08-04-06:22:09
1477674,2012-08-04-06:23:56
428533,2012-08-04-06:31:07
274142,2012-08-04-06:34:28
432857,2012-08-04-06:34:40
856297,2012-08-04-06:35:52
