source,target
1660335,1522445
1522445,1660335
1660629,12630
12630,1660629
1660629,59750
59750,1660629
1660629,982213
982213,1660629
1660629,1155784
1155784,1660629
1660629,1538193
1660629,1710101
1710101,1660629
1660834,371888
1660834,466914
1660852,425661
425661,1660852
1660852,456964
456964,1660852
1660852,804554
1660852,1065254
1065254,1660852
1660852,1478171
1478171,1660852
1660852,1583356
1583356,1660852
1661203,703730
703730,1661203
1661203,908462
1661203,1170536
1170536,1661203
1661224,709767
709767,1661224
1661440,14532
1661440,189215
189215,1661440
1661440,1473257
1473257,1661440
1661605,1214209
1662086,510008
510008,1662086
1662086,1740028
1662086,1754074
1662254,680851
680851,1662254
1662254,743808
743808,1662254
1662254,795246
795246,1662254
1662254,829049
829049,1662254
1662254,856220
856220,1662254
1662254,879488
879488,1662254
1662254,1132351
1132351,1662254
1662254,1547726
1547726,1662254
1662411,347415
1662411,893620
893620,1662411
1662411,1195212
1195212,1662411
1662598,316109
316109,1662598
1662598,359376
359376,1662598
1662598,1094837
1094837,1662598
1662598,1164265
1164265,1662598
1662598,1589954
1589954,1662598
1662598,1594537
1594537,1662598
1662598,1654264
1654264,1662598
1662772,1454156
1454156,1662772
1662864,820832
1662864,853001
1663003,83217
1663003,104400
1663003,488201
1663003,1226909
1663341,54086
1663341,436705
1663341,479019
1663341,551781
1663341,571442
1663341,693249
1663341,898986
1663341,906611
1663341,973399
1663341,1049351
1663341,1198194
1663341,1204940
1663341,1549394
1663341,1611910
1663634,551781
1663634,1316895
1316895,1663634
1663765,436705
1663765,973399
1663765,1019382
1663765,1078734
1078734,1663765
1664164,247738
247738,1664164
1664164,664053
664053,1664164
1664164,908462
1664201,84760
1664201,420420
420420,1664201
1664201,551781
1664201,605700
605700,1664201
1664201,1198771
1198771,1664201
1664201,1456476
1665404,551781
1665404,908462
1665404,963791
963791,1665404
1665499,543136
543136,1665499
1665499,1134209
1665499,1142911
1665610,400988
400988,1665610
1665610,435534
435534,1665610
1665610,608604
608604,1665610
1665610,901713
901713,1665610
1665618,908462
1665631,3480
1665631,7418
1665631,16975
1665631,71735
71735,1665631
1665631,801912
801912,1665631
1665631,849290
849290,1665631
1665631,858119
858119,1665631
1665631,951322
951322,1665631
1665631,995122
995122,1665631
1665871,1506972
1506972,1665871
1665876,797570
797570,1665876
1665911,39966
39966,1665911
1665911,435534
435534,1665911
1665911,444038
444038,1665911
1665911,466591
1665911,826705
826705,1665911
1665911,890431
1665911,901287
901287,1665911
1665911,913827
1665911,1542551
1542551,1665911
1665911,1553979
1553979,1665911
1665969,340786
340786,1665969
1665969,499542
499542,1665969
1665969,559082
559082,1665969
1666407,1115405
1115405,1666407
1666407,1594537
1594537,1666407
1666528,347981
1666528,400988
400988,1666528
1666528,991199
1666528,1533126
1533126,1666528
1666647,112191
112191,1666647
1666647,866428
866428,1666647
1666647,1200989
1200989,1666647
1666875,908462
1666875,1456850
1456850,1666875
1666926,4305
4305,1666926
1666926,7411
7411,1666926
1666926,9945
9945,1666926
1666926,25000
25000,1666926
1666926,71208
71208,1666926
1666926,71735
71735,1666926
1666926,93099
93099,1666926
1666926,123440
123440,1666926
1666926,218312
218312,1666926
1666926,227591
227591,1666926
1666926,276964
276964,1666926
1666926,280538
280538,1666926
1666926,326838
326838,1666926
1666926,359900
359900,1666926
1666926,426746
426746,1666926
1666926,439527
439527,1666926
1666926,441781
441781,1666926
1666926,451339
451339,1666926
1666926,453973
453973,1666926
1666926,455724
455724,1666926
1666926,459877
1666926,489157
489157,1666926
1666926,504170
504170,1666926
1666926,505985
505985,1666926
1666926,545503
545503,1666926
1666926,581794
581794,1666926
1666926,601952
601952,1666926
1666926,644853
644853,1666926
1666926,676560
676560,1666926
1666926,678509
678509,1666926
1666926,711932
711932,1666926
1666926,716690
716690,1666926
1666926,765707
765707,1666926
1666926,796955
796955,1666926
1666926,819780
819780,1666926
1666926,836030
836030,1666926
1666926,837181
837181,1666926
1666926,839046
839046,1666926
1666926,853609
853609,1666926
1666926,863274
863274,1666926
1666926,868459
868459,1666926
1666926,983141
983141,1666926
1666926,1085720
1085720,1666926
1666926,1174404
1174404,1666926
1666926,1233792
1233792,1666926
1666926,1324046
1324046,1666926
1666926,1347573
1347573,1666926
1666926,1506897
1506897,1666926
1666926,1531649
1531649,1666926
1666926,1717636
1717636,1666926
1667144,436705
1667144,1007098
1667212,908462
1667322,46608
46608,1667322
1667322,1060399
1060399,1667322
1667322,1284483
1284483,1667322
1667322,1624607
1624607,1667322
1667504,628243
628243,1667504
1667504,1234624
1234624,1667504
1668083,1528785
1528785,1668083
1668125,436705
1668163,64078
1668582,991199
1668756,35738
35738,1668756
1668756,743808
1668756,1256945
1256945,1668756
1668756,1323311
1323311,1668756
1668756,1622907
1622907,1668756
1668756,1652762
1652762,1668756
1668873,333916
1668873,382338
382338,1668873
1668873,492707
1668873,625374
625374,1668873
1668873,691494
1668873,707496
707496,1668873
1668873,908462
1668873,1081163
1668873,1393517
1393517,1668873
1668873,1552849
1668873,1623171
1669069,1482949
1482949,1669069
1669197,261748
261748,1669197
1669197,702282
702282,1669197
1669197,846354
846354,1669197
1669197,857361
857361,1669197
1669197,1081227
1081227,1669197
1669197,1523723
1523723,1669197
1669197,1623171
1623171,1669197
1669284,186712
186712,1669284
1669284,269480
269480,1669284
1669284,1080987
1080987,1669284
1669284,1154106
1154106,1669284
1670033,90474
90474,1670033
1670033,219055
219055,1670033
1670033,278006
1670033,453098
453098,1670033
1670033,526226
526226,1670033
1670033,526672
526672,1670033
1670033,598749
598749,1670033
1670033,621304
621304,1670033
1670033,859061
859061,1670033
1670033,868546
868546,1670033
1670033,973441
973441,1670033
1670033,1232360
1232360,1670033
1670033,1485999
1485999,1670033
1670033,1488442
1488442,1670033
1670802,10769
10769,1670802
1671036,620689
620689,1671036
1671036,815408
1671036,908462
1671036,1327284
1327284,1671036
1671036,1330849
1330849,1671036
1671036,1489869
1489869,1671036
1671471,249309
249309,1671471
1671471,305331
305331,1671471
1671471,322680
1671471,494076
494076,1671471
1671471,971538
971538,1671471
1671471,1118785
1118785,1671471
1671471,1272687
1272687,1671471
1671471,1375860
1375860,1671471
1671800,436705
1671800,466591
1671800,894148
1671800,908462
1671800,1544204
1671910,292424
292424,1671910
1671910,1153391
1153391,1671910
1672047,908462
1672047,910355
1672225,436705
1672225,1032813
1672225,1548416
1672436,48916
48916,1672436
1672436,260712
260712,1672436
1672436,473817
1672436,684118
684118,1672436
1672573,436705
1672573,554234
1672573,908462
1672573,1564044
1672657,40026
1672657,1217486
1217486,1672657
1672698,908462
1672859,40081
40081,1672859
1672859,63340
1672859,71735
71735,1672859
1672859,120947
120947,1672859
1672859,229630
229630,1672859
1672859,325826
325826,1672859
1672859,454623
454623,1672859
1672859,561402
561402,1672859
1672859,644853
1672859,797083
797083,1672859
1672859,850553
850553,1672859
1672859,867656
867656,1672859
1672859,908462
1672859,924433
924433,1672859
1672859,1174404
1174404,1672859
1672859,1340490
1340490,1672859
1672859,1630975
1630975,1672859
1672945,247305
247305,1672945
1673365,42080
1673734,23387
23387,1673734
1673734,71735
1673778,20651
1673778,105546
1673778,218945
1673778,310073
1673778,662571
1673778,844090
844090,1673778
1673778,908462
1673778,1057730
1057730,1673778
1673778,1132917
1132917,1673778
1673778,1189987
1189987,1673778
1673929,933561
933561,1673929
1673940,63340
1673940,462679
462679,1673940
1673940,897428
1673940,904902
1673940,908462
1673940,1307466
1673940,1548057
1673943,35555
1673943,435003
1673943,897428
1673943,908462
1673943,920230
1673943,1144046
1673943,1673954
1673954,16975
1673954,41403
41403,1673954
1673954,1467578
1673954,1489279
1674321,403603
1674484,1270704
1270704,1674484
1674484,1581103
1675275,1515942
1515942,1675275
1675671,20651
1675671,436705
1675748,456949
456949,1675748
1676070,466591
1676070,908462
1676821,468520
468520,1676821
1676821,656383
1676909,594527
594527,1676909
1677810,391649
391649,1677810
1677810,876721
876721,1677810
1678327,40026
1678327,45303
45303,1678327
1678327,218337
218337,1678327
1678327,436705
1678327,571442
571442,1678327
1678327,646989
1678327,881986
1678327,908462
1678327,935228
1678327,973399
1678327,1025846
1025846,1678327
1678327,1213673
1678327,1446141
1678327,1479697
1479697,1678327
1678327,1542183
1542183,1678327
1678327,1627787
1627787,1678327
1678464,18183
18183,1678464
1678464,678509
678509,1678464
1678464,857361
857361,1678464
1678464,1305793
1305793,1678464
1678464,1506897
1506897,1678464
1678464,1511276
1511276,1678464
1678464,1530313
1530313,1678464
1678464,1649288
1649288,1678464
1679010,118659
118659,1679010
1679197,178618
1679276,62442
1679276,436705
1679668,1508922
1680023,54858
54858,1680023
1680023,474204
1680023,820960
1680023,821197
821197,1680023
1680023,908462
1680023,1474368
1474368,1680023
1680023,1649288
1680036,1234013
1234013,1680036
1680444,466591
1680444,1451349
1451349,1680444
1680444,1467578
1680444,1488557
1488557,1680444
1680444,1544204
1680454,242174
242174,1680454
1680454,872762
872762,1680454
1680454,1053072
1053072,1680454
1680454,1220799
1220799,1680454
1680634,1095574
1680715,932850
932850,1680715
1681193,16975
1681193,76874
1681193,852738
1681193,1015298
1681193,1556044
1681193,1557293
1681193,1643356
1681472,908462
1681598,307907
1681598,908462
1681612,900074
900074,1681612
1681666,436705
1681666,660045
660045,1681666
1681666,1560507
1560507,1681666
1681666,1589954
1589954,1681666
1681781,575875
575875,1681781
1681878,897428
1681878,1271977
1682406,436705
1682406,490899
1682406,603208
1682406,1323149
1683002,47154
47154,1683002
1683002,172088
172088,1683002
1683002,252878
252878,1683002
1683002,341389
341389,1683002
1683002,421018
421018,1683002
1683002,428648
428648,1683002
1683002,436521
436521,1683002
1683002,436705
1683002,455934
455934,1683002
1683002,488699
488699,1683002
1683002,503232
503232,1683002
1683002,516894
516894,1683002
1683002,678509
678509,1683002
1683002,1017209
1017209,1683002
1683002,1129883
1129883,1683002
1683002,1249278
1249278,1683002
1683002,1296155
1296155,1683002
1683002,1456271
1456271,1683002
1683002,1604310
1604310,1683002
1683515,51203
1683515,217720
1683515,681156
1683515,835256
835256,1683515
1683515,1053072
1053072,1683515
1683623,442011
442011,1683623
1683623,605616
605616,1683623
1683758,554715
1683758,1007629
1684357,551781
1684937,908462
1685083,998408
998408,1685083
1685083,1522459
1522459,1685083
1685141,829718
829718,1685141
1685267,68639
1685267,334201
1685267,474686
1685267,890431
1685267,915795
1685267,1467578
1685267,1548057
1685267,1557293
1685632,323881
323881,1685632
1685632,416711
1685638,1583887
1583887,1685638
1686565,23032
23032,1686565
1686565,149026
149026,1686565
1686565,150021
150021,1686565
1686565,461654
461654,1686565
1686565,551611
551611,1686565
1686565,611566
611566,1686565
1686565,660461
660461,1686565
1686565,686409
686409,1686565
1686565,1049559
1049559,1686565
1686565,1140644
1140644,1686565
1686565,1323311
1323311,1686565
1686565,1361228
1361228,1686565
1686565,1649228
1649228,1686565
1686695,31228
31228,1686695
1686695,1385248
1385248,1686695
1687286,306552
306552,1687286
1687592,1015972
1687599,231440
1687761,943419
943419,1687761
1687796,436705
1688002,1078610
1688002,1388097
1388097,1688002
1688012,1012092
1012092,1688012
1688107,112191
112191,1688107
1688107,436705
1688308,695095
695095,1688308
1688921,20651
1688921,799535
799535,1688921
1688921,908462
1689204,20651
1689204,169758
169758,1689204
1689204,509046
1689204,854779
854779,1689204
1689204,908462
1689645,509308
1689678,551781
1689678,1446141
1689981,229213
229213,1689981
1689981,341621
341621,1689981
1689981,414600
414600,1689981
1689981,495778
495778,1689981
1689981,642592
642592,1689981
1689981,723031
723031,1689981
1689981,866231
866231,1689981
1689981,908462
1690038,448872
448872,1690038
1690038,908462
1691063,11988
1691063,71735
1691063,73319
1691063,245718
1691063,246572
1691063,425640
1691063,436090
1691063,479657
1691063,800268
1691063,815990
815990,1691063
1691063,826705
1691063,831508
1691063,839273
1691063,908462
1691063,912941
912941,1691063
1691063,916543
1691063,987281
1691063,1253099
1253099,1691063
1691063,1457231
1691063,1463637
1691063,1470115
1691063,1487086
1691063,1508922
1691063,1509725
1509725,1691063
1691063,1607643
1691063,1657903
1691159,6293
6293,1691159
1691159,1276371
1276371,1691159
1691340,551781
1691340,1446141
1691531,920230
1691780,1495545
1495545,1691780
1692162,62442
1692162,108421
1692162,436705
1692162,984070
984070,1692162
1692162,1555225
1692162,1600240
1600240,1692162
1692897,436705
1693072,1201052
1201052,1693072
1693359,247544
247544,1693359
1693359,354542
354542,1693359
1693359,847173
847173,1693359
1693604,328529
328529,1693604
1693604,858583
1693604,899653
1694205,371888
1694205,908462
1694205,1193745
1694239,71735
1695440,15489
15489,1695440
1696016,415054
415054,1696016
1696016,876250
876250,1696016
1696169,54858
54858,1696169
1696169,71735
1696169,120947
120947,1696169
1696169,261748
261748,1696169
1696169,263530
1696169,451339
451339,1696169
1696169,737393
737393,1696169
1696169,840075
840075,1696169
1696169,937471
1696510,908462
1696580,586
586,1696580
1696580,282124
282124,1696580
1696580,326838
326838,1696580
1696580,345679
345679,1696580
1696580,691630
691630,1696580
1696580,717059
717059,1696580
1696580,977643
977643,1696580
1696580,1036147
1036147,1696580
1696580,1059707
1059707,1696580
1696614,267228
1696614,466591
1696614,493004
1696614,551781
1696614,999899
999899,1696614
1696614,1544204
1696614,1706879
1706879,1696614
1696620,551781
1696620,966874
1696727,600582
600582,1696727
1696746,371888
1696895,1638018
1696942,61481
61481,1696942
1696942,856955
856955,1696942
1696942,908462
1696942,1214458
1214458,1696942
1697085,1555225
1697264,436705
1697264,557977
1698695,5069
1698695,67585
1698695,90437
1698695,313142
1698695,356129
356129,1698695
1698695,436705
1698695,551781
1698695,617344
1698695,633307
1698695,839118
1698695,901672
901672,1698695
1698695,908462
1698695,973399
1698695,1002396
1002396,1698695
1698695,1003721
1003721,1698695
1698695,1032504
1032504,1698695
1698695,1078734
1698695,1115155
1698695,1127763
1698695,1137804
1137804,1698695
1698695,1237447
1237447,1698695
1698695,1501661
1501661,1698695
1698695,1548416
1548416,1698695
1698695,1621878
1698787,436705
1699544,68639
1699544,371888
1699544,895614
1699694,68639
1699694,758460
758460,1699694
1699694,896121
1699694,908462
1699694,1311383
1699713,646299
646299,1699713
1699713,1053509
1053509,1699713
1700042,75853
75853,1700042
1700042,96359
1700042,235258
1700042,630269
630269,1700042
1700042,908462
1700042,959581
959581,1700042
1700042,1262775
1262775,1700042
1700197,436705
1700251,908462
1700251,1467578
1700317,257541
257541,1700317
1700317,435992
435992,1700317
1700317,1175684
1175684,1700317
1700317,1278976
1278976,1700317
1700317,1315681
1315681,1700317
1700317,1569049
1569049,1700317
1700400,325416
325416,1700400
1700601,436705
1700601,908462
1701436,39882
1701436,53190
1701436,364714
1701436,408501
1701436,600221
1701436,646134
646134,1701436
1701436,656383
1701436,803186
803186,1701436
1701436,890431
1701436,920230
1701436,922921
922921,1701436
1701436,953891
953891,1701436
1701436,959347
1701436,971538
971538,1701436
1701436,1134483
1134483,1701436
1701436,1263093
1263093,1701436
1701436,1284712
1284712,1701436
1701436,1314976
1701436,1361109
1361109,1701436
1701436,1458507
1701549,436705
1701616,246726
246726,1701616
1701616,908462
1701616,1240818
1240818,1701616
1701616,1460582
1460582,1701616
1701899,1222971
1222971,1701899
1701899,1502066
1502066,1701899
1701899,1548416
